id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
108061,Walk to stores/parks/downtown. Fenced yard/Pets OK,320564,Lisa,,28801,35.6067,-82.55563,Entire home/apt,120,30,90,2021-12-19,0.67,2,310,1,
155305,Cottage! BonPaul + Sharky's Hostel,746673,BonPaul,,28806,35.57864,-82.59578,Entire home/apt,100,1,369,2022-08-30,2.72,7,84,35,
156805,"Private Room ""Ader"" at BPS Hostel",746673,BonPaul,,28806,35.57864,-82.59578,Private room,66,1,67,2020-01-01,0.50,7,0,0,
156926,"Mixed Dorm ""Top Bunk #1"" at BPS Hostel",746673,BonPaul,,28806,35.57864,-82.59578,Shared room,30,1,315,2022-08-23,2.34,7,106,26,
197263,Tranquil Room & Private Bath,961396,Timo,,28806,35.57808,-82.63689,Private room,45,2,60,2022-08-21,0.49,2,70,22,
209068,Terrace Cottage,1029919,Kevin,,28804,35.61856,-82.55276,Entire home/apt,134,30,59,2022-08-16,0.44,1,318,2,
246315,Asheville Dreamer's Cabin,1292070,Annie,,28805,35.59635,-82.50655,Private room,68,7,57,2019-10-30,0.43,3,44,0,
259576,"Private, peaceful, and free goat therapy",1362726,Julia,,28805,35.61929,-82.48114,Entire home/apt,83,1,713,2022-09-12,5.43,1,129,113,
304379,Refocus Cottage - paradise,1566145,Gayle,,28804,35.64453,-82.52586,Entire home/apt,289,30,24,2019-08-03,0.19,2,348,0,
353092,Athena's Loft:  Find yourself here!,1788071,Beth,,28806,35.58217,-82.59997,Entire home/apt,88,2,520,2022-08-22,4.72,1,147,17,
427497,Luxurious Mountain Guest Suite Apartment,1909922,Milan,,28803,35.49111,-82.48438,Entire home/apt,159,2,47,2021-11-21,0.39,1,337,1,
433646,Historic Arts and Craft Home,1931430,Ana,,28801,35.5759,-82.55912,Private room,134,2,113,2022-09-04,0.90,2,83,9,
436476,"8 min Walk to DT AVL! Hip, Chic % Sparkling CLEAN",478398,Heidi,,28801,35.60182,-82.56174,Entire home/apt,158,2,351,2022-08-21,2.80,3,59,29,
483384,"Romantic, Moroccan-Influenced Cottage",467421,Camille,,28803,35.56118,-82.57784,Entire home/apt,140,1,642,2022-09-05,6.62,1,316,88,
498089,Urban Getaway - Perfect Location,2164379,Anne Marie,,28801,35.61115,-82.54376,Entire home/apt,90,30,134,2022-01-31,1.07,1,97,3,
621243,The birdhouse.Sweet suite! Downtown Roof top deck!,3079174,Molly,,28801,35.60418,-82.54964,Entire home/apt,161,30,117,2022-09-05,2.14,1,161,22,
660702,Private Home 1 mile to downtown,3335271,Brady,,28804,35.621288,-82.553017,Entire home/apt,66,1,636,2022-08-28,7.93,1,328,91,
674894,Lovely mountain home with a view!,614610,Linda,,28805,35.62272,-82.50285,Private room,53,2,237,2022-07-31,2.07,2,287,27,
695196,"Private, Downtown & River Arts",3552264,Michelle,,28801,35.58131,-82.55741,Private room,66,1,1093,2022-09-11,9.02,2,18,32,
723349,#2 Blue Ridge Room at Oakland Cottage B&B,3736218,Mary,,28801,35.57468,-82.55705,Private room,229,2,13,2021-11-28,0.13,7,292,1,
751963,Come Home in West Asheville!,3920284,Lauralee,,28806,35.57805,-82.58342,Entire home/apt,95,1,100,2018-10-28,0.87,1,0,0,
815068,"Lovely cottage 10 minutes north, quiet.",1111171,Tom,,28804,35.64578,-82.52542,Entire home/apt,73,30,314,2022-08-26,2.65,1,289,1,
840696,❤VIEWS! Luxury home near DOWNTOWN close 2 Biltmore,4390477,Michael,,28801,35.58395,-82.56161,Entire home/apt,261,2,498,2022-08-29,4.22,1,312,56,
846221,Town and Mountain Peaceful Retreat,4418555,Bart,,28804,35.64271,-82.51219,Entire home/apt,198,2,124,2022-07-24,1.08,1,200,6,
875735,Asheville artist  bungalow. 3 minutes to downtown,4632589,Jason,,28805,35.58617,-82.50657,Private room,71,2,188,2022-09-06,1.68,1,360,36,
881707,West A'ville sanctuary in the trees,4664726,Jakub & Maria,,28806,35.56893,-82.59475,Entire home/apt,105,3,844,2022-09-12,7.75,3,311,105,
910737,Comfy Home in W.AVL,4455863,Lori,,28806,35.60321,-82.5961,Entire home/apt,128,2,28,2022-09-06,0.25,1,263,12,
942934,"""ZenShe"" ... Very Clean, Quiet and Convenient",5100332,Pat,,28806,35.57312,-82.59092,Private room,81,3,603,2022-09-09,5.21,2,140,50,
943832,"Asheville Montford Cottage, Walk To Town, 30 Days",5107042,Terri,,28801,35.6117,-82.57668,Entire home/apt,257,3,156,2022-08-21,1.38,1,307,22,
976034,Urban Peace 5 ml from Downtown AVL,5340154,Ar,,28803,35.55544,-82.48361,Entire home/apt,151,2,163,2019-05-27,1.42,1,257,0,
977054,The Cottage In Asheville,4302936,Anne & Joe,,28804,35.6157,-82.55594,Entire home/apt,130,30,76,2021-11-14,0.67,1,285,1,
1039028,The Cottage on Parkway Loop,4143638,Tim And Muffi,,28803,35.55144,-82.49132,Entire home/apt,105,2,246,2022-08-27,2.19,2,275,22,
1066156,Blend City and Country at Lucky W Cottage,4834939,Jessica,,28804,35.6461,-82.51605,Entire home/apt,181,2,617,2022-09-11,5.39,2,321,71,
1127777,"Modern Meets Zen, Rest & Restore - West Asheville",6187751,Hun,,28806,35.57381,-82.59377,Private room,81,2,310,2022-08-06,2.76,1,166,20,
1297717,"Lovely, peaceful mountain retreat",614610,Linda,,28805,35.62277,-82.50215,Entire home/apt,57,2,103,2018-07-24,0.93,2,266,0,
1312301,Mid Century Modern Basement Apt..,7130739,Marta,,28805,35.58247,-82.49987,Entire home/apt,95,2,86,2021-07-25,0.77,1,342,0,
1332684,Sweet Studio - Walk West Asheville,2799158,Kari,,28806,35.5834,-82.59126,Entire home/apt,69,30,496,2022-08-28,4.49,1,0,2,
1392363,Explorers Retreat 2.5 Miles to Downtown Asheville,7527127,Theo,,28804,35.62447,-82.57928,Entire home/apt,174,2,79,2022-08-21,1.58,3,65,26,
1393012,HUGE SUITE (king bed) & huge bath-PRIVATE ACCESS,7523601,Karen,,28704,35.46158,-82.53984,Private room,80,1,115,2022-09-05,1.06,1,360,9,
1421061,Garden studio between Asheville +  Biltmore Estate,483350,Emilio And Kate,,28803,35.57597,-82.53695,Entire home/apt,158,2,135,2022-06-19,1.21,1,138,12,
1466495,Cute Asheville Area Bungalow 7 Miles to Downtown,7307939,Jeffrey,,28715,35.56843,-82.65529,Entire home/apt,85,2,17,2022-06-05,0.15,1,0,6,
1475299,Refocus Five / furnished private home available,1566145,Gayle,,28804,35.64455,-82.52651,Entire home/apt,139,30,27,2022-03-28,0.25,2,317,2,
1571095,Perfectly Located Studio Apartment In Asheville,8345942,Sherry,,28803,35.57357,-82.53846,Entire home/apt,85,2,118,2022-08-28,1.68,1,6,21,
1574329,#7 Rose Room - Oakland Cottage B&B,3736218,Mary,,28801,35.57478,-82.55719,Private room,179,2,5,2021-06-29,0.06,7,303,0,
1578831,#2  Downtown Get Around,6618494,Reid,,28801,35.60603,-82.55362,Entire home/apt,79,30,223,2022-08-12,2.03,2,30,4,
1586906,"Hidden treasure near Downtown, UNCA",5601328,Mary,,28801,35.60823,-82.56212,Private room,90,2,263,2022-08-17,2.41,1,286,33,
1667214,1/2 block from West Asheville's Main St.,8829362,Alon,,28806,35.57812,-82.59307,Private room,68,2,49,2022-09-12,0.45,2,351,5,
1684109,10 Minutes to Downtown  Epic Views!,4117051,Louise And Steve,,28805,35.60792,-82.48789,Entire home/apt,305,3,147,2022-09-12,1.35,3,286,14,
1728187,"Welcoming walkable North Asheville, Pets OK",320564,Lisa,,28801,35.60644,-82.55594,Entire home/apt,177,30,52,2019-11-30,0.52,2,103,0,
1768955,Furnished Apartment Walk to Downtown,12874214,David,,28801,35.60368,-82.55647,Entire home/apt,119,2,84,2022-09-11,0.77,2,324,24,
1827412,Downtown Asheville Classic Style - Great Value!-#9,7625694,John,,28801,35.59224,-82.5512,Private room,92,2,469,2022-07-23,4.47,9,311,24,
1843828,"HOME, INDOOR POOL, NEAR IT ALL",9617701,Diane & Dick,,28804,35.64752,-82.5309,Entire home/apt,250,3,92,2021-01-02,0.87,1,0,0,
1852818,5 Star Garden Cottage Retreat. Tesla Charger,9674379,Lauren,,28801,35.61295,-82.54775,Entire home/apt,110,30,102,2022-03-13,0.95,1,73,3,
1879067,West Asheville - Canie Creek Getaway,313613,Alyson,,28806,35.56677,-82.61641,Entire home/apt,120,3,49,2022-09-04,3.21,1,152,40,
2072026,"Super Central Studio! Pets, 2 miles to Dntn",8533528,Susan,,28804,35.63647,-82.54949,Entire home/apt,125,2,369,2022-09-11,3.53,1,158,35,
2108335,Bodacious Downtown Bungalow,3383961,Diane,,28801,35.58601,-82.55628,Entire home/apt,165,30,349,2022-06-04,3.29,3,256,1,
2176375,Guest House & Private Patio,11100294,Jane,,28806,35.56778,-82.58778,Entire home/apt,49,29,218,2022-03-30,2.09,2,209,2,
2209375,Location~Location 2/1 Bungalow walk to everything!,2596933,B,,28801,35.6013,-82.55634,Entire home/apt,190,3,146,2022-07-31,1.43,1,12,2,
2222067,Sassy Blue Room in Southslope,11336944,Sharon,,28801,35.58225,-82.55814,Entire home/apt,99,2,362,2022-09-12,4.52,2,150,68,
2254521,The Mimosa Room/private entrance/private bath.,546222,Martha,,28806,35.56893,-82.56834,Private room,65,28,36,2021-08-31,0.34,1,106,0,
2283071,"Serene Cozy Getaway, Walk to West Avl.",4836597,Karen,,28806,35.57816,-82.60315,Private room,40,1,52,2020-03-15,0.50,1,0,0,
2296152,"Victorian Cottage Downtown - ""Green Room""",7535860,Rita,,28801,35.60403,-82.56101,Private room,86,1,923,2022-08-29,8.84,2,309,109,
2326086,Downtown Artist Loft,2307713,Krista,,28801,35.59541,-82.55329,Entire home/apt,253,1,647,2022-09-12,6.19,3,292,110,
2411109,"Victorian Cottage Downtown - ""Blue Room""",7535860,Rita,,28801,35.60048,-82.55759,Private room,97,1,1009,2022-08-28,9.78,2,291,126,
2454666,"The Hideaway, W. Asheville.  2 BR Apt w/ Hot Tub!",10240937,Joe,,28806,35.57943,-82.58682,Entire home/apt,171,2,313,2022-09-11,3.03,1,279,47,
2477628,Modern River-Arts Cottage - Near Downtown/Mission,8035294,Alicia,,28801,35.58939,-82.56782,Entire home/apt,257,60,182,2022-02-28,1.77,4,198,8,
2569529,Downtown Asheville 2 bed/2bath unit for rent,8671251,Heather,,28801,35.60045,-82.55587,Entire home/apt,85,180,12,2016-07-04,0.12,1,198,0,
2605869,FREE NIGHT-10 Mins to DT AVL & Biltmore-MNT Views-,9385592,Kelsey,,28805,35.61582,-82.48318,Entire home/apt,436,2,40,2022-08-01,0.39,5,29,1,
2607570,New Cozy Garage Apt/ Great Location,13238922,Irma,,28801,35.60606,-82.54351,Entire home/apt,83,30,157,2022-08-02,1.54,1,335,37,
2925486,Unique 1-bdrm apt big yard-near Downtown-pets ok,14937363,Melanie,,28805,35.58693,-82.50327,Entire home/apt,120,1,348,2022-09-09,3.42,1,109,25,
3040444,Private Suite. 10 min walk to Town,12874214,David,,28801,35.60329,-82.55617,Entire home/apt,116,2,577,2022-09-11,5.72,2,325,70,
3066648,Cozy Downtown Cottage - Close to Mission Hospital,8035294,Alicia,,28801,35.59215,-82.5664,Entire home/apt,125,90,184,2022-05-01,1.82,4,153,4,
3084395,Asheville Modern Tree Top Bungalow w/ fire table!,15694798,Josh,,28804,35.6241,-82.53003,Entire home/apt,136,1,313,2022-08-28,3.10,2,312,13,
3095136,Spivey Mountain Cabin w/Hot Tub / Fire  Table/WiFi,15694798,Josh,,28806,35.59519,-82.63967,Entire home/apt,219,1,395,2022-08-26,3.90,2,269,28,
3220474,Guest Room: Mountainside Private Room & Pvt. Bath,16296123,Allison & Peter,,28803,35.49069,-82.51348,Private room,48,1,805,2022-08-30,8.04,3,69,105,
3225871,Little forest 5 mins from airport,16293519,Ellen,,28732,35.4394,-82.50569,Entire home/apt,33,1,90,2019-09-16,1.17,1,197,0,
3268055,Cedar Springs Farm Apartment- Close to town!,167473,Kelly,,28806,35.58751,-82.63689,Entire home/apt,80,2,173,2022-09-11,1.73,2,51,16,
3268747,"Beautiful 2bdrm apt in Biltmore Village, Asheville",1936889,Kathleen,,28805,35.57215,-82.53483,Entire home/apt,160,4,2,2021-07-28,0.14,1,6,0,
3314819,Basement: Mountainside Private Room & Private Bath,16296123,Allison & Peter,,28803,35.49097,-82.51284,Private room,54,1,1098,2022-08-26,10.96,3,38,159,
3369973,Nana's Place is minutes from everything!,12087030,Marie,,28803,35.58215,-82.5475,Entire home/apt,209,2,240,2022-09-10,3.19,1,303,42,
3405282,The Cabin In Grove Park,17173574,Scott & Catherine,,28801,35.61206,-82.5441,Entire home/apt,80,29,20,2022-08-31,0.23,1,1,7,
3445336,Bungalow in Downtown Asheville,17363326,Michael,,28801,35.59183,-82.54579,Entire home/apt,150,30,0,,,2,348,0,
3454237,Asheville Mtn. Retreat,6619953,Becky,,28805,35.59006,-82.50414,Entire home/apt,150,30,77,2022-09-05,0.77,1,312,2,
3522532,Quiet Luxurious Studio-Guest House (Monthly),4846203,Zak & Iz,,28806,35.58012,-82.60711,Entire home/apt,55,30,183,2022-08-31,1.87,1,27,7,
3529241,"Walk to Downtown, Mid-Century Modern",17767321,JC & Jackson,,28801,35.60233,-82.56226,Entire home/apt,95,2,314,2022-09-10,3.19,1,20,24,
3563156,"Sweet Room & Porch, Private Entrance And Bath",653292,Joann,,28806,35.57729,-82.60579,Private room,69,2,189,2022-08-24,1.91,1,328,35,
3590634,Cozy Cottage by a Little Mountain Stream and Pond,18089084,Patty,,28803,35.54661,-82.4924,Entire home/apt,131,2,287,2022-09-07,2.90,2,313,55,
3649639,Cheerful Home In Historic Downtown Asheville,18450336,Michele,,28801,35.60815,-82.56361,Entire home/apt,98,1,532,2022-09-05,5.37,2,307,69,
3654375,Sassy Purple Cottage!,11336944,Sharon,,28801,35.60961,-82.56742,Entire home/apt,131,120,50,2016-07-04,0.51,2,365,0,
3741771,Urban Oasis- Hot tub in walkable West Asheville,2392127,David And Melissa,,28806,35.57965,-82.58172,Entire home/apt,132,1,391,2022-08-17,3.99,3,320,49,
3767793,LONG RANGE MOUNTAIN VIEWS! HOT TUB - Under 20 Minu,9385592,Kelsey,,28806,35.63595,-82.6494,Entire home/apt,914,3,71,2020-01-19,0.72,5,0,0,
3821004,Firefly Hidden Haven with Archery,473131,Alexandra,,28806,35.597855,-82.596458,Private room,76,3,53,2017-01-01,0.54,1,0,0,
3868452,Peaceful Log Home with Long Range Views,19697970,Daniel,,28806,35.61309,-82.59688,Entire home/apt,281,3,180,2022-09-02,1.91,1,302,17,
3868910,The Henhouse,19977236,Louisa,,28801,35.59157,-82.56673,Entire home/apt,124,2,331,2022-09-11,3.37,1,237,46,
3924937,"The Nest above Asheville, quiet bungalow with view",20119031,Jessica,,28804,35.62909,-82.58608,Entire home/apt,187,1,118,2022-09-05,1.22,1,50,73,
3945733,"Romantic Vintage Studio— Clean, Near Downtown!",20447538,Brian,,28801,35.61053,-82.55582,Entire home/apt,109,1,467,2022-08-28,4.83,2,321,55,
3968877,Fabulous Studio 7 min to downtown!,11584674,Callie,,28804,35.62881,-82.57323,Private room,98,2,212,2022-07-04,2.18,1,338,20,
3976087,Mountain Views + Orchard +  Hot Tub w/ 5 bedrooms,14174522,Lyndon And Amie,,28806,35.60807,-82.66369,Entire home/apt,350,2,81,2022-08-29,0.84,1,333,9,
3986614,Cozy & Private Cottage- 2 miles N. of downtown,5656896,Michael,,28804,35.622231,-82.561401,Entire home/apt,65,1,349,2022-09-10,3.91,2,250,54,
3990524,Private suite in walkable W. Asheville,1676385,Pamella,,28806,35.58006,-82.58663,Private room,56,1,211,2022-08-30,2.16,1,308,50,
4045013,Bittersweet Cottage - Mountain/City views,20973612,Matthew,,28804,35.653435,-82.542511,Entire home/apt,280,2,235,2022-08-28,2.51,2,253,35,
4108784,Everything Zen Asheville,3221035,Mark,,28804,35.62284,-82.60681,Entire home/apt,84,2,446,2022-09-11,4.61,1,308,71,
4124504,Forest Hill Bungalow,11006041,Shari,,28803,35.57347,-82.53753,Entire home/apt,99,2,300,2020-03-08,3.13,1,197,0,
4129119,Bungalow and BBQ,21420468,Christine,,28804,35.6154,-82.5552,Private room,72,1,442,2020-12-06,4.62,1,0,0,
4173713,Bittersweet Cottage #2 Mountain/City Views,20973612,Matthew,,28804,35.65345001220703,-82.54279327392578,Entire home/apt,240,2,90,2022-07-31,0.99,2,295,13,
4241484,Charming Cozy Home near Biltmore and Parkway,352405,Molly Rose,,28803,35.54616,-82.51704,Entire home/apt,107,2,305,2022-09-05,3.22,2,161,37,
4285157,Nana's Nest,637074,Johanna,,28805,35.58668,-82.50199,Private room,54,30,33,2022-07-01,0.34,3,273,2,
4304358,Nana's nest 3,637074,Johanna,,28805,35.58668,-82.50199,Private room,58,30,54,2022-08-20,0.58,3,275,5,
4394670,Sweet Suite,22813406,Beth,,28804,35.63595,-82.53366,Entire home/apt,62,2,283,2022-08-21,2.95,1,127,32,
4394761,"Bohemian Retreat: Clean, Deck, Near Downtown!",20447538,Brian,,28801,35.61244,-82.55724,Entire home/apt,113,1,294,2022-08-07,3.24,2,316,44,
4448604,Private & Cozy Mini Suite - 2 miles from downtown,5656896,Michael,,28804,35.622231,-82.561401,Entire home/apt,43,1,465,2022-09-14,5.38,2,291,81,
4515772,Views of Downtown and Mountains,17363326,Michael,,28801,35.59191,-82.54488,Entire home/apt,200,30,74,2022-07-13,0.77,2,317,2,
4527048,"The Bird House in Asheville, NC",21505164,Ellen,,28803,35.57474,-82.54074,Entire home/apt,180,30,0,,,1,44,0,
4587394,Urbane Retreat Cabin In town Asheville 90 DAYS,16339042,Lori & Lizzie,,28805,35.58712,-82.49266,Entire home/apt,70,90,158,2021-12-19,1.68,1,306,1,
4764715,West Asheville Green Getaway !,3441402,Susan,,28806,35.57246,-82.57321,Entire home/apt,120,30,491,2022-01-02,5.24,2,19,16,
4846733,"Chalet at Winghaven, Sunny Log Home",24938934,Jofre & Saskia,,28732,35.4456,-82.46756,Entire home/apt,200,2,146,2022-09-11,1.62,2,304,22,
4867991,Home in the heart of West Asheville,25028735,Keely,,28806,35.57754,-82.59151,Entire home/apt,222,2,0,,,1,320,0,
4875054,River Arts Studio,14485502,Bob,,28806,35.57923,-82.57162,Entire home/apt,135,2,153,2022-07-28,2.26,1,46,14,
4895765,Beautiful Kenilworth Jewel,5035186,Lynn & Jake,,28803,35.57424,-82.53288,Entire home/apt,106,2,622,2022-09-04,6.71,1,325,64,
4931736,"Cozy Cottage, walk West Asheville",25406174,Michael And Helene,,28806,35.58165,-82.59795,Entire home/apt,106,30,63,2017-03-06,0.69,1,71,0,
4994407,Amazing Asheville Location VIEWS!,25749896,Sydney,,28805,35.62464,-82.52114,Entire home/apt,261,3,227,2022-08-22,2.44,1,292,31,
5114762,Summer Breeze in West Asheville,21362898,Susan,,28806,35.58072,-82.59573,Entire home/apt,134,1,580,2022-08-28,6.27,1,2,66,
5144212,Hip studio in the heart of downtown,6074062,Melissa,,28801,35.59623,-82.55357,Entire home/apt,213,1,628,2022-09-09,6.86,6,254,97,
5151226,Convenient to Everything! Private,4117051,Louise And Steve,,28805,35.60858,-82.48867,Entire home/apt,348,3,115,2022-09-12,1.32,3,242,10,
5213038,Strawbridge House,16596642,Barry,,28801,35.60065,-82.55765,Entire home/apt,180,60,321,2022-06-30,3.48,2,274,2,
5261984,Mountain home with awesome views,27238559,Greg,,28804,35.60278,-82.5356,Entire home/apt,180,27,17,2016-04-17,0.19,1,362,0,
5333015,"Griffin's Lair  Biltmore Village, NC 28803",27580922,Robert,,28803,35.56642,-82.54681,Entire home/apt,236,2,99,2022-08-21,1.10,1,282,13,
5336187,Parklike Setting,27654072,Suzy,,28704,35.46994,-82.55996,Entire home/apt,49,30,1,2015-07-01,0.01,1,328,0,
5344892,Peaceful Mountainside Living,5912974,Daniel,,28805,35.62436,-82.49177,Private room,102,2,182,2022-09-11,2.32,1,60,28,
5464591,Artsy/Zen Bungalow in W. Asheville!,28342264,Kristin,,28806,35.5751,-82.59686,Entire home/apt,184,1,272,2022-08-09,2.98,1,100,38,
5481195,"Asheville's Famous ""Pink House"" Studio Apartment",28424329,Tim And Lori,,28804,35.61937,-82.55071,Entire home/apt,150,1,140,2022-09-05,1.55,1,323,15,
5696919,Hidden getaway close to downtown!,29536562,Jody,,28805,35.58304,-82.53813,Entire home/apt,135,1,380,2022-09-05,4.20,1,291,88,
5716399,The AshVilla- Prime West Asheville location,2392127,David And Melissa,,28806,35.58265,-82.58182,Entire home/apt,115,2,210,2022-08-21,2.35,3,339,22,
5850649,Explore the Woods from a Quiet Apartment near Sierra Nevada,30377862,Daniel,,28704,35.44968,-82.5197,Entire home/apt,68,2,314,2022-08-02,4.07,1,298,46,
5851392,Charming  Montford Apartment ~Walk Downtown,5664205,Kim,,28801,35.59712,-82.57044,Entire home/apt,96,2,301,2022-09-09,3.32,1,33,78,
5868695,Buried in Woods- Full of Art/ Style,21353533,Trip,,28803,35.54909,-82.48628,Entire home/apt,263,4,135,2022-08-13,1.54,1,325,9,
5947797,Private Entrance/10 Min to DT AVL/Dog Friendly,30878733,Kyley,,28715,35.54977,-82.63776,Private room,85,2,96,2022-07-11,1.27,1,364,2,
6005112,Solar House in South Asheville,31174094,Walter,,28803,35.49363,-82.51539,Private room,54,2,67,2022-08-06,1.45,2,92,17,
6054250,The Rad Pad—Quiet Modern Nest 2 Blocks off Haywood Road,1826173,Meg,,28806,35.57517,-82.57827,Entire home/apt,107,1,857,2022-08-26,9.52,1,313,95,
6056098,Mountain Beauty/City Convenience,31430181,Rob,,28804,35.62716,-82.50869,Entire home/apt,150,3,146,2022-09-05,1.63,1,166,14,
6079982,Graceful Heart Cottage,3572350,Grace,,28732,35.42342,-82.47322,Entire home/apt,101,1,108,2022-08-26,1.21,1,294,15,
6145162,"Downtown Asheville, Small Single - Best Value! -#7",7625694,John,,28801,35.59058,-82.55014,Private room,62,2,280,2022-08-13,3.13,9,327,28,
6170347,"Charm n Comfort: 1 mi to Biltmore Estate, 4 to DT!",32013434,Marilynn,,28803,35.55061,-82.5348,Private room,51,1,315,2022-09-05,3.59,1,57,32,
6180513,"Sunny, Modern Apartment in Vibrant Downtown Asheville",32054468,Jeremy,,28801,35.59437,-82.56054,Entire home/apt,176,1,101,2022-08-14,1.14,4,333,22,
6197585,Sunny West Asheville Studio Apt.,32065101,Aimee,,28806,35.56829,-82.61405,Entire home/apt,60,30,115,2022-08-14,1.29,1,65,6,
6227094,Groove Stone Getaway,32297877,Louis,,28805,35.57819,-82.47713,Entire home/apt,132,30,77,2022-08-19,0.86,1,173,3,
6234618,"West Side Loft- Cozy, Clean & Comfortable",32351091,Monica,,28806,35.58215,-82.61086,Entire home/apt,89,2,251,2022-09-05,2.85,1,90,35,
6290666,Mountain View Charming Space Five Mins to Downtown,21539203,Dorothy,,28805,35.59373,-82.53663,Entire home/apt,102,3,622,2022-08-30,6.97,3,304,97,
6362850,Your Chic Mountain Getaway in the Forest!,33151095,Tiff,,28803,35.51689,-82.48087,Entire home/apt,67,1,255,2022-08-29,2.86,6,35,34,
6363332,"Welcome to ""Cozy Oak Cottage""",32221473,Randy,,28803,35.56746,-82.52602,Entire home/apt,65,30,21,2022-07-01,0.24,2,23,4,
6399802,Downtown Asheville With a View - Great Value! -#11,7625694,John,,28801,35.59085,-82.5497,Private room,94,2,344,2022-08-10,3.86,9,315,31,
6452410,Stay in historic downtown suburb,16023445,Tara,,28801,35.6117,-82.55088,Entire home/apt,79,30,188,2021-04-22,2.15,2,59,0,
6609327,The Barn At Mountain Meadows,26946813,Anna,,28804,35.63373,-82.49752,Entire home/apt,325,2,19,2022-08-17,0.44,3,306,6,
6698737,"Serene, spacious, cozy and clean!",29622653,Kelly,,28806,35.57591,-82.59421,Private room,48,4,280,2022-09-05,3.16,2,267,1,
6699384,Updated Cabin-10 Minutes from Town!,35068132,Wayne,,28806,35.61075,-82.66555,Entire home/apt,83,1,254,2022-08-03,2.99,1,328,36,
6711659,Hip Downtown Hideaway - Close to Mission Hospital,8035294,Alicia,,28801,35.59033,-82.54559,Entire home/apt,216,3,215,2022-08-28,2.45,4,158,23,
6715120,Comfy home 10 min to downtown.,35157681,Matthew And Jennifer,,28806,35.6174,-82.60122,Entire home/apt,123,1,184,2022-09-06,2.10,1,54,36,
6724476,"Near downtown Asheville, BRP & Biltmore! Sleeps 8!",20940902,Megan,,28803,35.55554,-82.4759,Entire home/apt,144,2,258,2022-08-04,2.92,1,305,19,
6760016,"Bright, urban chic apt min from Avl",35390402,Elisa,,28704,35.44831,-82.50911,Entire home/apt,106,2,165,2022-07-24,1.88,1,21,27,
6765734,"Female Dorm ""Top Bunk #2"" at Sharky's Hostel",746673,BonPaul,,28806,35.57895,-82.59566,Shared room,29,1,102,2022-09-04,1.17,7,108,11,
6765832,"Private Room ""Hitchcock"" BPS Hostel",746673,BonPaul,,28806,35.57895,-82.59566,Private room,71,1,73,2022-08-15,0.83,7,94,11,
6775949,Cozy Cottage short walk to Downtown,35473023,Sherri,,28801,35.60335,-82.55166,Entire home/apt,108,30,0,,,1,265,0,
6813265,cozy bedroom in the heart of west asheville,31436003,Lee,,28806,35.5808,-82.59533,Private room,53,1,155,2022-08-18,1.76,2,329,12,
6818139,Downtown Asheville Music Lovers- Great Value! -#8,7625694,John,,28801,35.59132,-82.55101,Private room,96,2,340,2022-07-24,3.86,9,309,20,
6829875,"Sweet, private, detached guest studio",35778919,Cara And Eric,,28805,35.58775,-82.49074,Entire home/apt,89,2,130,2022-09-05,1.48,1,49,16,
6913630,Sparrow Cottage,30982884,Tena,,28801,35.60378,-82.56032,Entire home/apt,60,30,140,2022-08-13,1.62,1,149,5,
6970329,Spacious Biltmore Getaway,36535942,Erik And Lisa,,28803,35.56537,-82.52548,Entire home/apt,132,2,106,2022-09-11,1.23,1,137,15,
7001873,Wren's Nest Studio near River Arts,11298793,Miriam,,28806,35.59331,-82.59004,Entire home/apt,89,2,407,2022-08-14,4.64,1,238,54,
7045303,Private Basement Suite in Walkable West Asheville,6676667,Elizabeth,,28806,35.57816,-82.60324,Private room,125,2,111,2022-07-24,1.27,1,364,7,
7063293,Mountaintop Log Cabin w/Pano View,14480896,Birgit,,28704,35.48087,-82.506,Entire home/apt,325,3,30,2022-06-19,0.70,2,242,9,
7103096,25 Acre Retreat 9 Miles to Downtown,37220035,W N C,,28805,35.64419,-82.46849,Entire home/apt,95,3,76,2019-11-30,0.88,1,0,0,
7340132,Yurt Nest at Green Oaks Community,481489,Valerie,,28804,35.63204,-82.58511,Entire home/apt,114,30,137,2022-06-08,1.59,3,83,2,
7341057,Two Bedroom Suite in South Asheville,37737144,Kwadwo,,28704,35.47536,-82.50085,Private room,95,1,178,2022-07-31,2.06,4,340,14,
7418991,"""Studio C""  in Downtown! Private parking.",23092470,April,,28801,35.5914,-82.55445,Entire home/apt,118,1,760,2022-09-09,8.75,4,257,134,
7438838,"Historic home, walk downtown, porch, deck, dogs ok",21313437,Ron + Helen,,28801,35.60804,-82.55778,Entire home/apt,225,4,28,2022-08-02,0.33,2,17,7,
7543799,Purple Door Studio Apt. W.Asheville,39527624,Stacy,,28806,35.58142,-82.58783,Entire home/apt,103,2,372,2022-08-29,4.31,1,53,38,
7630648,Sunny Modern Country Apartment with Hot Tub,40029182,Matthew,,28805,35.64462,-82.48023,Entire home/apt,85,3,332,2022-09-07,3.86,2,304,32,
7665386,Location! On West Asheville Strip. Walk everywhere,40234911,Sage,,28806,35.57907,-82.59423,Entire home/apt,92,2,376,2022-08-30,4.38,2,125,56,
