created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-16T12:44:23Z,1603732771074998300,1603732771074998277,Deployment of SWOT confirmed https://t.co/6OaxYEpezf,FALSE,28,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,743,6334,FALSE,FALSE,FALSE,en,,Deployment of SWOT confirmed https://t.co/6OaxYEpezf,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T11:58:49Z,1603721304573481e3,1603721304573480960,Falcon 9’s first stage has landed back on Earth https://t.co/u7LLdetYNZ,FALSE,47,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,834,8466,FALSE,FALSE,FALSE,en,,Falcon 9’s first stage has landed back on Earth https://t.co/u7LLdetYNZ,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T11:48:03Z,1603718593534783500,1603718593534783488,Liftoff!,FALSE,8,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,687,9680,FALSE,FALSE,NA,en,,Liftoff!,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T10:46:35Z,1603703126426816500,1603703126426816513,"T-1 hour until Falcon 9's launch of the Surface Water and Ocean Topography (SWOT) mission; weather remains favorable for liftoff. 

SWOT mission coverage will be provided by NASA. Tune in to https://t.co/uVJGmoNNHw to watch the live broadcast, starting at 3:00 a.m. PT today https://t.co/N8nN0oIYIi",FALSE,274,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,338,3130,FALSE,FALSE,FALSE,en,,"T-1 hour until Falcon 9's launch of the Surface Water and Ocean Topography (SWOT) mission; weather remains favorable for liftoff. 

SWOT mission coverage will be provided by NASA. Tune in to https://t.co/uVJGmoNNHw to watch the live broadcast, starting at 3:00 a.m. PT today https://t.co/N8nN0oIYIi",NA,NA,NA,NA,1603513395134734300,1603513395134734350,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16T01:51:34Z,1603568487535825e3,1603568487535824897,"Targeting Friday, December 16 for Falcon 9’s launch of the @SES_Satellites O3b mPOWER mission from SLC-40 in Florida → https://t.co/bJFjLCzWdK",FALSE,142,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,358,3204,FALSE,FALSE,FALSE,en,,"Targeting Friday, December 16 for Falcon 9’s launch of the @SES_Satellites O3b mPOWER mission from SLC-40 in Florida → https://t.co/bJFjLCzWdK",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15T20:34:22Z,1603488658085945300,1603488658085945344,Ship 24 completes a single-engine static fire test at Starbase in Texas https://t.co/gF9beLcarX,FALSE,71,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8887,74002,FALSE,FALSE,FALSE,en,,Ship 24 completes a single-engine static fire test at Starbase in Texas https://t.co/gF9beLcarX,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14T19:02:31Z,1603103156530921500,1603103156530921472,"Starlink will provide high-speed internet to the @MuscowpetungRez in Saskatchewan, Canada starting next year https://t.co/KyPghQMEZa",FALSE,108,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,2031,18183,FALSE,FALSE,FALSE,en,,"Starlink will provide high-speed internet to the @MuscowpetungRez in Saskatchewan, Canada starting next year https://t.co/KyPghQMEZa",NA,NA,NA,NA,1603032802508918800,1603032802508918794,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T18:53:48Z,1602376185845104600,1602376185845104640,Thanks to @FIFAWorldCup and @QatarAirways for entrusting SpaceX and the Starlink team to fly two World Cup balls to space and back! Learn more → https://t.co/dnpvBO7hqT https://t.co/tNJ94u97tp,FALSE,168,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,555,4235,FALSE,FALSE,FALSE,en,,Thanks to @FIFAWorldCup and @QatarAirways for entrusting SpaceX and the Starlink team to fly two World Cup balls to space and back! Learn more → https://t.co/dnpvBO7hqT https://t.co/tNJ94u97tp,NA,NA,NA,NA,1601955504913268700,1601955504913268736,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T19:24:42Z,1602021574072492e3,1602021574072492032,"Falcon 9 launches @ispace_inc's HAKUTO-R mission to the Moon, first stage booster returns to Earth https://t.co/cTnTRxzdU2",FALSE,98,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1298,10834,FALSE,FALSE,FALSE,en,,"Falcon 9 launches @ispace_inc's HAKUTO-R mission to the Moon, first stage booster returns to Earth https://t.co/cTnTRxzdU2",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T08:32:19Z,1601857398515212300,1601857398515212290,Deployment of NASA’s Lunar Flashlight confirmed,FALSE,47,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,616,7315,FALSE,FALSE,NA,en,,Deployment of NASA’s Lunar Flashlight confirmed,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T08:27:14Z,1601856119999066e3,1601856119999066112,Deployment of ispace’s HAKUTO-R Mission 1 confirmed https://t.co/9R3Uw2qceS,FALSE,51,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4061,38931,FALSE,FALSE,FALSE,en,,Deployment of ispace’s HAKUTO-R Mission 1 confirmed https://t.co/9R3Uw2qceS,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T07:47:32Z,1601846128877576200,1601846128877576193,Falcon 9’s first stage has landed on Landing Zone 2 https://t.co/0viaOjqKR1,FALSE,51,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3586,37628,FALSE,FALSE,FALSE,en,,Falcon 9’s first stage has landed on Landing Zone 2 https://t.co/0viaOjqKR1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T07:39:03Z,1601843991758090200,1601843991758090240,Liftoff! https://t.co/FEenmAJmOz,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5324,54433,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/FEenmAJmOz,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T07:22:47Z,1601839898218008600,1601839898218008577,Watch Falcon 9 launch ispace’s HAKUTO-R Mission 1 to a lunar transfer orbit → https://t.co/bJFjLCzWdK https://t.co/LlHRsCpqHI,FALSE,125,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3867,31270,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch ispace’s HAKUTO-R Mission 1 to a lunar transfer orbit → https://t.co/bJFjLCzWdK https://t.co/LlHRsCpqHI,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10T05:27:34Z,1601448514982068200,1601448514982068225,"Static fire test complete – targeting Thursday, December 15 for Falcon 9’s launch of the Surface Water and Ocean Topography (SWOT) mission from California",FALSE,154,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,542,5984,FALSE,FALSE,NA,en,,"Static fire test complete – targeting Thursday, December 15 for Falcon 9’s launch of the Surface Water and Ocean Topography (SWOT) mission from California",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T15:37:46Z,1601239692287959e3,1601239692287959040,Falcon 9 delivers 40 @OneWeb satellites to orbit and lands on Landing Zone 1 https://t.co/ZJvRtVnOB8,FALSE,76,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1807,14998,FALSE,FALSE,FALSE,en,,Falcon 9 delivers 40 @OneWeb satellites to orbit and lands on Landing Zone 1 https://t.co/ZJvRtVnOB8,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T00:44:58Z,1601015010485903400,1601015010485903365,Meet the @dearmoonproject crew https://t.co/FuN8BUT0pU,FALSE,30,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,581,4237,FALSE,FALSE,FALSE,en,,Meet the @dearmoonproject crew https://t.co/FuN8BUT0pU,NA,NA,NA,NA,1600977958638096400,1600977958638096385,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T00:03:54Z,1601004676924600300,1601004676924600321,Deployment of @OneWeb satellites complete,FALSE,41,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,429,4703,FALSE,FALSE,NA,en,,Deployment of @OneWeb satellites complete,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T23:27:35Z,1600995534239457300,1600995534239457283,Deployment of @OneWeb satellites has begun,FALSE,42,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,351,3864,FALSE,FALSE,NA,en,,Deployment of @OneWeb satellites has begun,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T22:38:13Z,1600983113210876e3,1600983113210875904,Falcon 9's first stage has landed https://t.co/0JxddJt5Sd,FALSE,33,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5853,52325,FALSE,FALSE,FALSE,en,,Falcon 9's first stage has landed https://t.co/0JxddJt5Sd,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T22:34:17Z,1600982124625989600,1600982124625989632,Stage separation https://t.co/OLV2aXVsbY,FALSE,16,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3225,31045,FALSE,FALSE,FALSE,en,,Stage separation https://t.co/OLV2aXVsbY,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T22:28:28Z,1600980659391983600,1600980659391983616,Liftoff! https://t.co/axfShpTw0o,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4122,39518,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/axfShpTw0o,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T22:18:18Z,1600978099268509700,1600978099268509696,Watch Falcon 9 launch the @OneWeb 1 mission to low-Earth orbit → https://t.co/bJFjLCzWdK https://t.co/SsEKS9xjB0,FALSE,112,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,725,3987,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch the @OneWeb 1 mission to low-Earth orbit → https://t.co/bJFjLCzWdK https://t.co/SsEKS9xjB0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T21:39:36Z,1600968359876575200,1600968359876575232,Less than 1 hour until Falcon 9’s launch of the @OneWeb 1 mission; weather forecast has improved to &gt;90% chance of favorable conditions at liftoff → https://t.co/bJFjLCzWdK,FALSE,175,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,362,2859,FALSE,FALSE,FALSE,en,,Less than 1 hour until Falcon 9’s launch of the @OneWeb 1 mission; weather forecast has improved to &gt;90% chance of favorable conditions at liftoff → https://t.co/bJFjLCzWdK,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T20:38:42Z,1600953034053275600,1600953034053275648,"Starlink started providing high-speed, low-latency internet to passengers during flights on the first @flyjsx jet this week! https://t.co/xmoKWhzzvP",FALSE,124,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3815,37572,FALSE,FALSE,FALSE,en,,"Starlink started providing high-speed, low-latency internet to passengers during flights on the first @flyjsx jet this week! https://t.co/xmoKWhzzvP",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T02:59:23Z,1600686448696402e3,1600686448696401921,"All systems are looking good for Falcon 9's launch of the @OneWeb 1 mission at 5:27 p.m. ET on Thursday, December 8 from Launch Complex 39A in Florida; weather forecast is 90% favorable for liftoff → https://t.co/bJFjLCzWdK",FALSE,223,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,614,5023,FALSE,FALSE,FALSE,en,,"All systems are looking good for Falcon 9's launch of the @OneWeb 1 mission at 5:27 p.m. ET on Thursday, December 8 from Launch Complex 39A in Florida; weather forecast is 90% favorable for liftoff → https://t.co/bJFjLCzWdK",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07T16:05:04Z,1600521784234606600,1600521784234606593,"Teams completed additional vehicle inspections and reviews; rocket and payload are looking good for launch of the @ispace_inc HAKUTO-R mission 1 targeted for no earlier than Sunday, December 11 at 2:38 a.m. ET https://t.co/PmCn77dXyZ",FALSE,209,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1769,17415,FALSE,FALSE,FALSE,en,,"Teams completed additional vehicle inspections and reviews; rocket and payload are looking good for launch of the @ispace_inc HAKUTO-R mission 1 targeted for no earlier than Sunday, December 11 at 2:38 a.m. ET https://t.co/PmCn77dXyZ",NA,NA,NA,NA,1600420652472619e3,1600420652472619008,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01T00:08:38Z,1598106762850500600,1598106762850500609,"After further inspections of the launch vehicle and data review, we're standing down from tomorrow's launch of @ispace_inc's HAKUTO-R Mission 1; a new target launch date will be shared once confirmed",FALSE,199,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,681,4914,FALSE,FALSE,NA,en,,"After further inspections of the launch vehicle and data review, we're standing down from tomorrow's launch of @ispace_inc's HAKUTO-R Mission 1; a new target launch date will be shared once confirmed",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T04:02:07Z,1597803133325172700,1597803133325172737,"Standing down from launch of ispace's HAKUTO-R Mission 1 to allow for additional pre-flight checkouts; now targeting Thursday, December 1 at 3:37 a.m. ET for liftoff",FALSE,165,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,720,5155,FALSE,FALSE,NA,en,,"Standing down from launch of ispace's HAKUTO-R Mission 1 to allow for additional pre-flight checkouts; now targeting Thursday, December 1 at 3:37 a.m. ET for liftoff",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T01:05:37Z,1597758716685668400,1597758716685668352,Falcon 9 is vertical on pad 40 in Florida ahead of launch of the @ispace_inc HAKUTO-R Mission 1 – the first privately-led Japanese mission to land on the lunar surface → https://t.co/D9BYeHj1EW https://t.co/mU5BOgE4IB,FALSE,193,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3426,34730,FALSE,FALSE,FALSE,en,,Falcon 9 is vertical on pad 40 in Florida ahead of launch of the @ispace_inc HAKUTO-R Mission 1 – the first privately-led Japanese mission to land on the lunar surface → https://t.co/D9BYeHj1EW https://t.co/mU5BOgE4IB,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-29T21:26:05Z,1597703469502066700,1597703469502066690,Booster 7 completed a long-duration static fire test of 11 Raptor 2 engines on the orbital launch pad at Starbase https://t.co/fFnKR00XNo,FALSE,113,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2859,26286,FALSE,FALSE,FALSE,en,,Booster 7 completed a long-duration static fire test of 11 Raptor 2 engines on the orbital launch pad at Starbase https://t.co/fFnKR00XNo,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T23:22:09Z,1597370288005521400,1597370288005521408,"Targeting Wednesday, November 30 at 3:39 a.m. ET for Falcon 9’s launch of ispace’s HAKUTO-R Mission 1 – the first privately-led Japanese mission to land on the lunar surface → https://t.co/bJFjLCzWdK https://t.co/lETh1mvNfo",FALSE,199,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1270,8975,FALSE,FALSE,FALSE,en,,"Targeting Wednesday, November 30 at 3:39 a.m. ET for Falcon 9’s launch of ispace’s HAKUTO-R Mission 1 – the first privately-led Japanese mission to land on the lunar surface → https://t.co/bJFjLCzWdK https://t.co/lETh1mvNfo",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T12:40:58Z,1596846543377924e3,1596846543377924097,Docking confirmed – Dragon has arrived at the @space_station!,FALSE,61,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1023,16084,FALSE,FALSE,NA,en,,Docking confirmed – Dragon has arrived at the @space_station!,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T12:37:41Z,1.5968457185764639e+18,1596845718576463875,Dragon is 10 meters from @space_station; docking sequence will begin shortly,FALSE,76,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,418,5833,FALSE,FALSE,NA,en,,Dragon is 10 meters from @space_station; docking sequence will begin shortly,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T21:05:43Z,1596611180877197300,1596611180877197312,Falcon 9 launches Dragon to the @space_station https://t.co/yvh5C9U5AV,FALSE,46,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7582,94887,FALSE,FALSE,FALSE,en,,Falcon 9 launches Dragon to the @space_station https://t.co/yvh5C9U5AV,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:33:43Z,1596588027593166800,1596588027593166848,"Dragon separation confirmed; autonomous docking to the @space_station on Sunday, November 27 at ~7:30 a.m. ET https://t.co/U8sN9uF1Xn",FALSE,109,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2964,32498,FALSE,FALSE,FALSE,en,,"Dragon separation confirmed; autonomous docking to the @space_station on Sunday, November 27 at ~7:30 a.m. ET https://t.co/U8sN9uF1Xn",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:29:13Z,1596586894485123e3,1596586894485123072,Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/SIVrDEYT9R,FALSE,77,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3685,37377,FALSE,FALSE,FALSE,en,,Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/SIVrDEYT9R,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:21:44Z,1596585010101788700,1596585010101788672,Liftoff! https://t.co/FcVOep82eo,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4382,46983,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/FcVOep82eo,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T19:00:20Z,1596579627907981300,1596579627907981314,Watch Falcon 9 launch Dragon to the @space_station → https://t.co/oXa4P2AWg7  https://t.co/fxI7EZU3Eu,FALSE,101,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,795,4491,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch Dragon to the @space_station → https://t.co/oXa4P2AWg7  https://t.co/fxI7EZU3Eu,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-26T18:51:09Z,1596577315160346600,1596577315160346624,Less than 30 minutes until launch of Dragon’s 26th commercial resupply mission to the @space_station. Weather is currently 80% favorable for launch,FALSE,147,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,499,5096,FALSE,FALSE,NA,en,,Less than 30 minutes until launch of Dragon’s 26th commercial resupply mission to the @space_station. Weather is currently 80% favorable for launch,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-23T18:09:19Z,1595479623847944200,1595479623847944192,Starlink is now available in Barbados → https://t.co/slZbTmHdml,FALSE,63,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,477,4615,FALSE,FALSE,FALSE,en,,Starlink is now available in Barbados → https://t.co/slZbTmHdml,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-23T03:33:12Z,1595259141911552e3,1595259141911552000,Deployment of Eutelsat 10B confirmed https://t.co/2TwjY8ObzS,FALSE,36,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3870,41109,FALSE,FALSE,FALSE,en,,Deployment of Eutelsat 10B confirmed https://t.co/2TwjY8ObzS,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-23T02:57:43Z,1595250210342461400,1595250210342461440,Liftoff! https://t.co/gTbH5zOKCq,FALSE,8,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5412,59145,FALSE,FALSE,FALSE,en,,Liftoff! https://t.co/gTbH5zOKCq,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-23T02:45:41Z,1595247182705139700,1595247182705139712,Watch Falcon 9 launch the Eutelsat 10B mission to orbit → https://t.co/bJFjLCzWdK https://t.co/yHupeNfwtP,FALSE,105,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,936,5501,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch the Eutelsat 10B mission to orbit → https://t.co/bJFjLCzWdK https://t.co/yHupeNfwtP,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T20:54:35Z,1595158826529198e3,1595158826529198080,"Due to unfavorable weather, we are standing down from today's launch of CRS-26. Next launch opportunity is Saturday, November 26 at 2:20 p.m. ET",FALSE,144,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,632,4731,FALSE,FALSE,NA,en,,"Due to unfavorable weather, we are standing down from today's launch of CRS-26. Next launch opportunity is Saturday, November 26 at 2:20 p.m. ET",NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T20:30:24Z,1595152738718883800,1595152738718883840,Watch Falcon 9 launch Dragon to the @space_station → https://t.co/oXa4P2AWg7  https://t.co/uEVL1rgljV,FALSE,101,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,677,3952,FALSE,FALSE,FALSE,en,,Watch Falcon 9 launch Dragon to the @space_station → https://t.co/oXa4P2AWg7  https://t.co/uEVL1rgljV,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T18:52:34Z,1595128121711202300,1595128121711202305,Falcon 9s vertical on pads 39A and 40 in Florida ahead of today’s targeted launches of CRS-26 at 3:54 p.m. ET and Eutelsat 10B at 9:57 p.m. ET. All vehicles are healthy; teams are keeping an eye on weather which is 10% favorable for both missions → https://t.co/bJFjLCzWdK https://t.co/d2UqsJXhxD,FALSE,272,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,674,5113,FALSE,FALSE,FALSE,en,,Falcon 9s vertical on pads 39A and 40 in Florida ahead of today’s targeted launches of CRS-26 at 3:54 p.m. ET and Eutelsat 10B at 9:57 p.m. ET. All vehicles are healthy; teams are keeping an eye on weather which is 10% favorable for both missions → https://t.co/bJFjLCzWdK https://t.co/d2UqsJXhxD,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
