created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,possibly_sensitive,retweeted_status,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-04-01T01:49:14Z,1641981012954546200,1641981012954546177,@ElonSantosLuna @qgk6gn48nb Like you? You’re one of the smart people?,FALSE,69,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641980498548236300,1641980498548236290,1298322950475714600,1298322950475714566,ElonSantosLuna,,,,NA,FALSE,3,75,FALSE,FALSE,en,NA,NA,,,NA,,@ElonSantosLuna @qgk6gn48nb Like you? You’re one of the smart people?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-01T01:30:13Z,1641976226872000500,1641976226872000516,"Impressively, Kirschner gets through that whole column lauding the New York indictment without alluding to the alleged crime. https://t.co/bk877vP5A2",FALSE,125,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,259,2006,FALSE,FALSE,en,1641974305100820500,1641974305100820480,,,FALSE,,"Impressively, Kirschner gets through that whole column lauding the New York indictment without alluding to the alleged crime. https://t.co/bk877vP5A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-01T01:24:10Z,1641974702754132e3,1641974702754131969,“Less dumber”? https://t.co/UcjdvIGRJl,FALSE,14,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,368,5639,FALSE,FALSE,en,1641974496415608800,1641974496415608833,,,FALSE,,“Less dumber”? https://t.co/UcjdvIGRJl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-01T00:35:46Z,1641962523841777700,1641962523841777664,"Episode 32: ""America This Week,"" with @WalterKirn and @mtaibbi 
Walter and Matt wonder if they willed the RESTRICT Act into being, and discuss Trump's internet conviction, laud Twain, and puzzle over Europe Envy
https://t.co/iqPLJYK19G",FALSE,235,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,293,1511,FALSE,FALSE,en,NA,NA,,,FALSE,,"Episode 32: ""America This Week,"" with @WalterKirn and @mtaibbi 
Walter and Matt wonder if they willed the RESTRICT Act into being, and discuss Trump's internet conviction, laud Twain, and puzzle over Europe Envy
https://t.co/iqPLJYK19G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-01T00:21:14Z,1641958865267826700,1641958865267826688,"And he was wrong and an asshole to do it. His DOJ was also wrong when it pushed another transparently political prosecution, of Julian Assange. That doesn’t make doing this smart or right. https://t.co/MZHyTUE4O8",FALSE,188,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,412,4389,FALSE,FALSE,en,1641955627776835600,1641955627776835584,,,FALSE,,"And he was wrong and an asshole to do it. His DOJ was also wrong when it pushed another transparently political prosecution, of Julian Assange. That doesn’t make doing this smart or right. https://t.co/MZHyTUE4O8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-01T00:11:14Z,1641956350266572800,1641956350266572800,@qgk6gn48nb Proven guilt? Not yet. What are you talking about?,FALSE,62,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1641956101397831700,1641956101397831683,1575150410595082200,1575150410595082240,qgk6gn48nb,,,,NA,FALSE,9,362,FALSE,FALSE,en,NA,NA,,,NA,,@qgk6gn48nb Proven guilt? Not yet. What are you talking about?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T23:17:54Z,1641942928934203400,1641942928934203395,Maybe because they didn’t give out Pulitzer Prizes for the stories you’re talking about? https://t.co/ZCWAEn2KEF,FALSE,88,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,209,2105,FALSE,FALSE,en,1641937835434360800,1641937835434360832,,,FALSE,,Maybe because they didn’t give out Pulitzer Prizes for the stories you’re talking about? https://t.co/ZCWAEn2KEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T23:15:55Z,1641942428776013800,1641942428776013825,"@LIngenieurNoir I don’t think Cohen should have gone to jail for this either. I’m not a fan of transparently political prosecutions, even for Trump.",FALSE,148,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641941340891017200,1641941340891017219,215783156,215783156,LIngenieurNoir,,,,NA,FALSE,3,57,FALSE,FALSE,en,NA,NA,,,NA,,"@LIngenieurNoir I don’t think Cohen should have gone to jail for this either. I’m not a fan of transparently political prosecutions, even for Trump.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T23:11:47Z,1641941387212931e3,1641941387212931073,"@bdhaupt A grand jury’s true bill isn’t a pronouncement of guilt. It’s almost automatic in city cases, unless the prosecutor tries to take a totally empty hand to court.",FALSE,169,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641940305602572300,1641940305602572291,328557331,328557331,bdhaupt,,,,NA,FALSE,26,408,FALSE,FALSE,en,NA,NA,,,NA,,"@bdhaupt A grand jury’s true bill isn’t a pronouncement of guilt. It’s almost automatic in city cases, unless the prosecutor tries to take a totally empty hand to court.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T23:06:00Z,1641939932758278100,1641939932758278146,The “prove innocence” wording by @SpeakerPelosi turns the law upside down in the same way Adam Schiff and a long list of headline writers did when they described Trump as “not exonerated” by the Mueller report. The state doesn’t have authority to exonerate people. https://t.co/kjpjeFnr0u,FALSE,264,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1418,7293,FALSE,FALSE,en,1641937997808451600,1641937997808451585,,,FALSE,,The “prove innocence” wording by @SpeakerPelosi turns the law upside down in the same way Adam Schiff and a long list of headline writers did when they described Trump as “not exonerated” by the Mueller report. The state doesn’t have authority to exonerate people. https://t.co/kjpjeFnr0u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T22:55:43Z,1641937343757074400,1641937343757074435,"Because defendants in America don’t have to prove innocence, as they’re already presumed innocent. It’s the state’s burden to prove guilt. https://t.co/q1DbVXuBHX",FALSE,138,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,2749,18908,FALSE,FALSE,en,164193669366929e4,1641936693669289984,,,FALSE,,"Because defendants in America don’t have to prove innocence, as they’re already presumed innocent. It’s the state’s burden to prove guilt. https://t.co/q1DbVXuBHX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T22:47:06Z,1641935178107961300,1641935178107961344,"Because we still live in America last time I checked, and there’s still a presumption of innocence, @SpeakerPelosi’s bizarre “everyone has the right to a trial to prove innocence” quote notwithstanding. https://t.co/55F7MaT6Qw",FALSE,202,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1425,10288,FALSE,FALSE,en,1641878983515177e3,1641878983515176960,,,FALSE,,"Because we still live in America last time I checked, and there’s still a presumption of innocence, @SpeakerPelosi’s bizarre “everyone has the right to a trial to prove innocence” quote notwithstanding. https://t.co/55F7MaT6Qw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T22:42:22Z,1641933984648118300,1641933984648118272,Right - I’m the one who’s lost his way. Not the long line of media people not retracting their years of Russiagate fuckups. https://t.co/qL7YWYb2ot,FALSE,123,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,4556,30605,FALSE,FALSE,en,1641930135149617200,1641930135149617152,,,FALSE,,Right - I’m the one who’s lost his way. Not the long line of media people not retracting their years of Russiagate fuckups. https://t.co/qL7YWYb2ot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T14:45:03Z,1641813864336457700,1641813864336457731,RT @KanekoaTheGreat: Attorney General @JeffLandry's opening statement on Missouri v. Biden and the US Government's censorship industrial co…,FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12095,0,FALSE,FALSE,en,NA,NA,,,NA,,RT @KanekoaTheGreat: Attorney General @JeffLandry's opening statement on Missouri v. Biden and the US Government's censorship industrial co…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T14:23:53Z,1641808537230758e3,1641808537230757893,Twins! So cute https://t.co/OljJwg1Ino,FALSE,14,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1800,13929,FALSE,FALSE,en,NA,NA,,,FALSE,,Twins! So cute https://t.co/OljJwg1Ino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T12:39:22Z,1641782237749301200,1641782237749301249,I’m not the least bit invested in Donald Trump’s political fortunes. My concern is what this will set in motion. Prosecutors everywhere are going to start getting really creative. You’ll see. https://t.co/Droc89qNlJ,FALSE,191,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,2198,14970,FALSE,FALSE,en,1641778366633193500,1641778366633193472,,,FALSE,,I’m not the least bit invested in Donald Trump’s political fortunes. My concern is what this will set in motion. Prosecutors everywhere are going to start getting really creative. You’ll see. https://t.co/Droc89qNlJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T12:21:21Z,1641777701181636600,1641777701181636609,You have to squint and hang upside down for hours to make this case look like “the law.” In other jurisdictions he’s at least facing something closer to actual legal offenses. But this is a joke. And you don’t have to be a Trump supporter to see it. https://t.co/RDqQ6Tfm5B,FALSE,249,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,2671,15221,FALSE,FALSE,en,1641677564786929700,1641677564786929666,,,FALSE,,You have to squint and hang upside down for hours to make this case look like “the law.” In other jurisdictions he’s at least facing something closer to actual legal offenses. But this is a joke. And you don’t have to be a Trump supporter to see it. https://t.co/RDqQ6Tfm5B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T03:42:38Z,1641647161996722200,1641647161996722176,"If presidents think they will be chased into jail under thin pretexts as ex-presidents, they’ll try even harder to never leave office. This is how autocracies are born. https://t.co/HGM1rAbHA3",FALSE,168,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,2802,17746,FALSE,FALSE,en,1641624540659761200,1641624540659761152,,,FALSE,,"If presidents think they will be chased into jail under thin pretexts as ex-presidents, they’ll try even harder to never leave office. This is how autocracies are born. https://t.co/HGM1rAbHA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T03:25:35Z,1641642869894131700,1641642869894131714,AI Journalism vs. Human Dishonesty Journalism is going to be an interesting contest in the next decades. https://t.co/uAD6pR7i3f,FALSE,104,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,318,2258,FALSE,FALSE,en,1641582587062755300,1641582587062755328,,,FALSE,,AI Journalism vs. Human Dishonesty Journalism is going to be an interesting contest in the next decades. https://t.co/uAD6pR7i3f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T02:08:32Z,1641623482789232600,1641623482789232641,@Punona1111 It doesn’t matter whether they win or lose the case. It’s epic stupidity either way.,FALSE,96,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641623132489281500,1641623132489281539,1519696719411392500,1519696719411392513,Punona1111,,,,NA,FALSE,24,376,FALSE,FALSE,en,NA,NA,,,NA,,@Punona1111 It doesn’t matter whether they win or lose the case. It’s epic stupidity either way.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T02:03:49Z,1641622294307979300,1641622294307979264,It’s going to take a lot longer to undo the now-inevitable trend of endless politicized indictments than it would have taken to just not do this. https://t.co/TInQQsVxOk,FALSE,145,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1697,11266,FALSE,FALSE,en,1641619620879646700,1641619620879646720,,,FALSE,,It’s going to take a lot longer to undo the now-inevitable trend of endless politicized indictments than it would have taken to just not do this. https://t.co/TInQQsVxOk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T01:01:15Z,1641606547582115800,1641606547582115840,"Gallows humor aside, this indictment is a disaster obviously. I'm in shock they actually went forward with this",FALSE,111,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4541,34835,FALSE,FALSE,en,NA,NA,,,NA,,"Gallows humor aside, this indictment is a disaster obviously. I'm in shock they actually went forward with this",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:53:16Z,1641604539513012200,1641604539513012230,"@irony_is_ded And it's a good one. Well done, they got me.",FALSE,58,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1641603056784806e3,1641603056784805888,109627554,109627554,irony_is_ded,,,,NA,FALSE,3,22,FALSE,FALSE,en,NA,NA,,,NA,,"@irony_is_ded And it's a good one. Well done, they got me.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:43:17Z,1641602029377159200,1641602029377159171,"Already ordered my ""Memes of Indictment Day"" print https://t.co/M8NofeVXSN",FALSE,50,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,96,910,FALSE,FALSE,en,164160129599053e4,1641601295990530051,,,FALSE,,"Already ordered my ""Memes of Indictment Day"" print https://t.co/M8NofeVXSN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:39:33Z,1641601087277785e3,1641601087277785088,"""To get them to abandon that is to get them to admit that they’ve been made fools of, that they themselves were involved in an enormous deception. And I think that that’s very difficult for people."" @Jacob__Siegel on Russiagate https://t.co/YsiLegOqph",FALSE,251,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1104,4839,FALSE,FALSE,en,NA,NA,,,FALSE,,"""To get them to abandon that is to get them to admit that they’ve been made fools of, that they themselves were involved in an enormous deception. And I think that that’s very difficult for people."" @Jacob__Siegel on Russiagate https://t.co/YsiLegOqph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:31:23Z,1641599031649419300,1641599031649419265,"Unless of course this ends with civil war and all of us massacred by robot armies, I lean toward this being a net funny development. https://t.co/QYJgfNZacQ",FALSE,132,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,924,10990,FALSE,FALSE,en,164159696447411e4,1641596964474109952,,,FALSE,,"Unless of course this ends with civil war and all of us massacred by robot armies, I lean toward this being a net funny development. https://t.co/QYJgfNZacQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:24:56Z,1641597409762459600,1641597409762459648,"@KevinSciarra Jesus, and I’m Irish, too.",FALSE,40,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641597066550837200,1641597066550837248,933126220618850300,933126220618850306,KevinSciarra,,,,NA,FALSE,2,18,FALSE,FALSE,en,NA,NA,,,NA,,"@KevinSciarra Jesus, and I’m Irish, too.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:21:35Z,1641596565486817300,1641596565486817280,Can we get hologram young Pacino to represent Trump? The “You’re all out of order!” scene will be epic https://t.co/i6guotFmzB,FALSE,102,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,195,1433,FALSE,FALSE,en,1641595584082485200,1641595584082485248,,,FALSE,,Can we get hologram young Pacino to represent Trump? The “You’re all out of order!” scene will be epic https://t.co/i6guotFmzB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:13:16Z,1641594472080236500,1641594472080236544,"Tablet's Grand Opus on the Anti-Disinformation Complex:
https://t.co/YsiLegOqph",FALSE,79,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,269,1156,FALSE,FALSE,en,NA,NA,,,FALSE,,"Tablet's Grand Opus on the Anti-Disinformation Complex:
https://t.co/YsiLegOqph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31T00:05:59Z,1641592642088599600,1641592642088599553,"@jamieluvsaj Jesus, I never saw that. I thought I had the complete Shatner’s hits collection, too!",FALSE,98,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641591246459109400,1641591246459109376,945487954956443600,945487954956443648,jamieluvsaj,,,,NA,FALSE,4,16,FALSE,FALSE,en,NA,NA,,,NA,,"@jamieluvsaj Jesus, I never saw that. I thought I had the complete Shatner’s hits collection, too!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30T23:56:39Z,1641590290866634800,1641590290866634752,Sadly no. I thought it passed already too https://t.co/6Pqn3wXX6E,FALSE,41,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,37,371,FALSE,FALSE,en,1641586956495618e3,1641586956495618055,,,FALSE,,Sadly no. I thought it passed already too https://t.co/6Pqn3wXX6E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30T23:42:20Z,1641586689649918e3,1641586689649917953,I think every movie should have both Bruce Campbell and Chow Yun-Fat in it. https://t.co/czFW4rWFTa,FALSE,75,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,84,957,FALSE,FALSE,en,1641586235520036900,1641586235520036866,,,FALSE,,I think every movie should have both Bruce Campbell and Chow Yun-Fat in it. https://t.co/czFW4rWFTa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30T23:39:40Z,1641586016627695600,1641586016627695616,Season 9 of “The Trump Years” is off to an interesting start.,FALSE,61,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1026,10092,FALSE,FALSE,en,NA,NA,,,NA,,Season 9 of “The Trump Years” is off to an interesting start.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30T23:31:48Z,1641584038975619e3,1641584038975619074,"The celebrated British author of one of my favorite books, “Directions to Servants.” https://t.co/vDM4FBXNjz Also wrote a shipwreck novel https://t.co/QWULh6rtqB",FALSE,137,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,78,893,FALSE,FALSE,en,1641582928550396e3,1641582928550395907,,,FALSE,,"The celebrated British author of one of my favorite books, “Directions to Servants.” https://t.co/vDM4FBXNjz Also wrote a shipwreck novel https://t.co/QWULh6rtqB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30T23:27:51Z,1641583046104080400,1641583046104080385,I think it’s a joke. It has to be. It’s incredibly funny either way https://t.co/IKsUFZ2P1H,FALSE,67,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,90,1019,FALSE,FALSE,en,1641582446197211100,1641582446197211138,,,FALSE,,I think it’s a joke. It has to be. It’s incredibly funny either way https://t.co/IKsUFZ2P1H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30T23:24:07Z,1641582106177335300,1641582106177335296,Jonathan Swift couldn’t write this stuff. https://t.co/E7sbRAxOzV,FALSE,41,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,2082,23031,FALSE,FALSE,en,1641574769140068400,1641574769140068356,,,FALSE,,Jonathan Swift couldn’t write this stuff. https://t.co/E7sbRAxOzV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T23:55:37Z,1641227643759493e3,1641227643759493121,"That’s right. If it’s a real discussion it should be interesting. If it’s going to be the usual, well, it’s not like the public’s never had its time wasted before lol https://t.co/PEmc7wC4Mk",FALSE,166,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,214,2147,FALSE,FALSE,en,1641224736133849e3,1641224736133849088,,,FALSE,,"That’s right. If it’s a real discussion it should be interesting. If it’s going to be the usual, well, it’s not like the public’s never had its time wasted before lol https://t.co/PEmc7wC4Mk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T23:35:18Z,1641222531653804e3,1641222531653804034,I’m going on. What do you mean? https://t.co/8Y0ScMM9oj,FALSE,31,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,339,6122,FALSE,FALSE,en,1641222268062662700,1641222268062662656,,,FALSE,,I’m going on. What do you mean? https://t.co/8Y0ScMM9oj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T23:30:03Z,1641221211379171300,1641221211379171329,"That would be too bad, but on the off chance MSNBC actually wants to discuss the Twitter Files material, I’ll show up. https://t.co/ItXdnQe6kH",FALSE,118,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,504,4574,FALSE,FALSE,en,1641218578010583e3,1641218578010583041,,,FALSE,,"That would be too bad, but on the off chance MSNBC actually wants to discuss the Twitter Files material, I’ll show up. https://t.co/ItXdnQe6kH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T23:07:15Z,1641215473202212900,1641215473202212866,"Should be interesting. A Russiagate skeptic on MSNBC! Hope we’ll have time to discuss that, among other things. https://t.co/4vPUGzZx2p",FALSE,111,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,426,3308,FALSE,FALSE,en,1641209393072025600,1641209393072025600,,,FALSE,,"Should be interesting. A Russiagate skeptic on MSNBC! Hope we’ll have time to discuss that, among other things. https://t.co/4vPUGzZx2p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T23:03:07Z,1641214432775741400,1641214432775741442,"@SuzyLooWho @Jim_Jordan I’m not responsible for what Newsweek or anyone else reports. What I told the Committee is that an agent came to my home and left a note on my door, instructing me to call four days later.",FALSE,212,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641209671116628e3,1641209671116627968,1606103165056811e3,1606103165056811008,SuzyLooWho,,,,NA,FALSE,3,12,FALSE,FALSE,en,NA,NA,,,NA,,"@SuzyLooWho @Jim_Jordan I’m not responsible for what Newsweek or anyone else reports. What I told the Committee is that an agent came to my home and left a note on my door, instructing me to call four days later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T21:33:02Z,1641191760121540600,1641191760121540610,"Elon Musk and Others Call for Pause on A.I., Citing ‘Risks to Society’ - The New York Times https://t.co/TIzz2f7Wco",FALSE,115,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1934,9132,FALSE,FALSE,en,NA,NA,,,FALSE,,"Elon Musk and Others Call for Pause on A.I., Citing ‘Risks to Society’ - The New York Times https://t.co/TIzz2f7Wco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T20:57:43Z,1641182872223756300,1641182872223756288,"You’ve got the wrong comparison. This situation is more like the police asking the monopoly distributor of your paper asking to put holds on hundreds or thousands of print passages, without including you in the conversation. https://t.co/krizbGcTg7",FALSE,224,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,449,2836,FALSE,FALSE,en,1640873649904431e3,1640873649904431104,,,FALSE,,"You’ve got the wrong comparison. This situation is more like the police asking the monopoly distributor of your paper asking to put holds on hundreds or thousands of print passages, without including you in the conversation. https://t.co/krizbGcTg7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T12:10:59Z,1641050318778531800,1641050318778531842,@JordyAri I followed you - you can DM.,FALSE,38,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641049476126343200,1641049476126343170,791679762,791679762,JordyAri,,,,NA,FALSE,5,10,FALSE,FALSE,en,NA,NA,,,NA,,@JordyAri I followed you - you can DM.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29T11:35:47Z,1641041456738496500,1641041456738496513,"@JBryden88 @LRunciter @liberalboarder What ideas? I’m antiwar, pro-civil liberties, and don’t subscribe to moral panics and conspiracy theories like Russiagate.",FALSE,160,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1641033531039047700,1641033531039047680,4910668073,4910668073,JBryden88,,,,NA,FALSE,5,51,FALSE,FALSE,en,NA,NA,,,NA,,"@JBryden88 @LRunciter @liberalboarder What ideas? I’m antiwar, pro-civil liberties, and don’t subscribe to moral panics and conspiracy theories like Russiagate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
