Date,Open,High,Low,Close,Adj Close,Volume
2021-02-05,7.170000076293945,8.270000457763672,6.519999980926514,6.829999923706055,6.829999923706055,197097600
2021-02-08,6.880000114440918,6.889999866485596,5.75,6.179999828338623,6.179999828338623,128171500
2021-02-09,5.809999942779541,5.809999942779541,5.260000228881836,5.5,5.5,102588100
2021-02-10,5.710000038146973,6.590000152587891,5.449999809265137,5.800000190734863,5.800000190734863,152810800
2021-02-11,5.619999885559082,5.849999904632568,5.46999979019165,5.610000133514404,5.610000133514404,55920400
2021-02-12,5.71999979019165,5.96999979019165,5.519999980926514,5.590000152587891,5.590000152587891,46773000
2021-02-16,6.03000020980835,6.050000190734863,5.489999771118164,5.650000095367432,5.650000095367432,61165700
2021-02-17,5.579999923706055,5.619999885559082,5.320000171661377,5.550000190734863,5.550000190734863,38849000
2021-02-18,5.840000152587891,6.25,5.460000038146973,5.510000228881836,5.510000228881836,130540800
2021-02-19,5.539999961853027,5.769999980926514,5.510000228881836,5.699999809265137,5.699999809265137,40249100
2021-02-22,5.929999828338623,6.679999828338623,5.75,6.550000190734863,6.550000190734863,173409000
2021-02-23,6.96999979019165,7.860000133514404,6.010000228881836,7.699999809265137,7.699999809265137,264876400
2021-02-24,7.230000019073486,9.829999923706055,6.989999771118164,9.09000015258789,9.09000015258789,376881800
2021-02-25,10.890000343322754,11.0,7.849999904632568,8.289999961853027,8.289999961853027,445717400
2021-02-26,8.1899995803833,9.010000228881836,7.630000114440918,8.010000228881836,8.010000228881836,137028000
2021-03-01,8.859999656677246,9.449999809265137,8.420000076293945,9.180000305175781,9.180000305175781,143586500
2021-03-02,9.140000343322754,9.399999618530273,8.510000228881836,8.930000305175781,8.930000305175781,78135400
2021-03-03,8.949999809265137,9.140000343322754,8.5,8.579999923706055,8.579999923706055,55651900
2021-03-04,8.25,8.59000015258789,7.5,8.029999732971191,8.029999732971191,77822600
2021-03-05,8.079999923706055,8.270000457763672,7.630000114440918,8.050000190734863,8.050000190734863,59734100
2021-03-08,8.529999732971191,9.479999542236328,8.3100004196167,9.289999961853027,9.289999961853027,114343800
2021-03-09,9.380000114440918,10.770000457763672,9.220000267028809,10.5,10.5,150415600
2021-03-10,11.020000457763672,12.470000267028809,9.510000228881836,9.850000381469727,9.850000381469727,261918600
2021-03-11,10.649999618530273,10.869999885559082,9.899999618530273,10.279999732971191,10.279999732971191,83933600
2021-03-12,10.15999984741211,11.399999618530273,9.9399995803833,11.15999984741211,11.15999984741211,111146700
2021-03-15,12.180000305175781,14.489999771118164,11.850000381469727,14.039999961853027,14.039999961853027,277713300
2021-03-16,13.619999885559082,13.619999885559082,12.34000015258789,13.020000457763672,13.020000457763672,125967600
2021-03-17,13.239999771118164,13.65999984741211,13.0,13.5600004196167,13.5600004196167,78053600
2021-03-18,14.34000015258789,14.539999961853027,13.569999694824219,14.0,14.0,121418000
2021-03-19,14.140000343322754,14.180000305175781,13.279999732971191,13.930000305175781,13.930000305175781,153206000
2021-03-22,13.149999618530273,13.1899995803833,11.760000228881836,12.489999771118164,12.489999771118164,88760100
2021-03-23,11.460000038146973,11.930000305175781,10.369999885559082,10.65999984741211,10.65999984741211,87923200
2021-03-24,10.819999694824219,11.210000038146973,8.930000305175781,9.020000457763672,9.020000457763672,81850700
2021-03-25,8.960000038146973,11.319999694824219,8.949999809265137,10.9399995803833,10.9399995803833,131192800
2021-03-26,11.270000457763672,11.529999732971191,10.010000228881836,10.239999771118164,10.239999771118164,84633100
2021-03-29,10.319999694824219,10.760000228881836,10.09000015258789,10.350000381469727,10.350000381469727,37330700
2021-03-30,10.3100004196167,10.520000457763672,9.760000228881836,10.350000381469727,10.350000381469727,39020500
2021-03-31,10.399999618530273,10.470000267028809,10.050000190734863,10.210000038146973,10.210000038146973,29832300
2021-04-01,10.229999542236328,10.260000228881836,9.149999618530273,9.359999656677246,9.359999656677246,77473900
2021-04-05,10.100000381469727,11.25,9.720000267028809,10.609999656677246,10.609999656677246,96082300
2021-04-06,10.399999618530273,10.5,10.0,10.199999809265137,10.199999809265137,44067000
2021-04-07,10.069999694824219,10.180000305175781,9.850000381469727,9.850000381469727,9.850000381469727,28804300
2021-04-08,10.010000228881836,10.010000228881836,9.5,9.789999961853027,9.789999961853027,33408700
2021-04-09,9.600000381469727,9.739999771118164,9.239999771118164,9.420000076293945,9.420000076293945,29254600
2021-04-12,9.4399995803833,9.489999771118164,8.510000228881836,8.619999885559082,8.619999885559082,51269800
2021-04-13,8.65999984741211,9.119999885559082,8.3100004196167,8.84000015258789,8.84000015258789,44049100
2021-04-14,9.0,9.8100004196167,8.899999618530273,9.350000381469727,9.350000381469727,51166300
2021-04-15,9.880000114440918,10.229999542236328,9.579999923706055,9.899999618530273,9.899999618530273,45198900
2021-04-16,10.0,10.029999732971191,9.09000015258789,9.329999923706055,9.329999923706055,40696700
2021-04-19,9.479999542236328,9.8100004196167,9.380000114440918,9.65999984741211,9.65999984741211,32814300
2021-04-20,9.699999809265137,9.710000038146973,9.010000228881836,9.279999732971191,9.279999732971191,27008900
2021-04-21,9.25,9.8100004196167,9.140000343322754,9.779999732971191,9.779999732971191,23598200
2021-04-22,9.949999809265137,10.649999618530273,9.789999961853027,9.989999771118164,9.989999771118164,49923500
2021-04-23,10.09000015258789,10.380000114440918,9.960000038146973,10.15999984741211,10.15999984741211,27465600
2021-04-26,10.6899995803833,11.960000038146973,10.569999694824219,11.5,11.5,78592900
2021-04-27,11.680000305175781,12.220000267028809,11.220000267028809,11.460000038146973,11.460000038146973,51629800
2021-04-28,10.850000381469727,11.390000343322754,10.649999618530273,10.850000381469727,10.850000381469727,39720500
2021-04-29,10.949999809265137,11.039999961853027,10.09000015258789,10.199999809265137,10.199999809265137,37782900
2021-04-30,10.069999694824219,10.180000305175781,9.880000114440918,10.029999732971191,10.029999732971191,27741000
2021-05-03,10.109999656677246,10.119999885559082,9.609999656677246,9.710000038146973,9.710000038146973,31251200
2021-05-04,9.630000114440918,9.75,9.050000190734863,9.390000343322754,9.390000343322754,35222400
2021-05-05,9.40999984741211,9.569999694824219,9.079999923706055,9.170000076293945,9.170000076293945,27608700
2021-05-06,9.329999923706055,9.399999618530273,8.930000305175781,9.0,9.0,39586300
2021-05-07,9.319999694824219,9.789999961853027,9.140000343322754,9.510000228881836,9.510000228881836,38245000
2021-05-10,9.899999618530273,10.149999618530273,9.5600004196167,9.739999771118164,9.739999771118164,41015300
2021-05-11,9.930000305175781,10.479999542236328,9.600000381469727,10.050000190734863,10.050000190734863,49601000
2021-05-12,10.029999732971191,10.630000114440918,10.020000457763672,10.319999694824219,10.319999694824219,54423500
2021-05-13,10.880000114440918,14.199999809265137,10.640000343322754,12.770000457763672,12.770000457763672,296525000
2021-05-14,13.3100004196167,14.34000015258789,12.569999694824219,12.979999542236328,12.979999542236328,207589900
2021-05-17,13.670000076293945,14.380000114440918,13.390000343322754,13.949999809265137,13.949999809265137,158933100
2021-05-18,14.25,14.670000076293945,13.569999694824219,14.029999732971191,14.029999732971191,172488400
2021-05-19,12.949999809265137,13.3100004196167,12.140000343322754,12.640000343322754,12.640000343322754,89024100
2021-05-20,12.59000015258789,12.989999771118164,12.029999732971191,12.550000190734863,12.550000190734863,61419700
2021-05-21,12.609999656677246,12.84000015258789,12.050000190734863,12.079999923706055,12.079999923706055,53937700
2021-05-24,12.380000114440918,13.960000038146973,12.170000076293945,13.680000305175781,13.680000305175781,113319200
2021-05-25,13.609999656677246,16.670000076293945,13.550000190734863,16.40999984741211,16.40999984741211,213644100
2021-05-26,17.760000228881836,19.950000762939453,17.260000228881836,19.559999465942383,19.559999465942383,379064100
2021-05-27,18.610000610351562,29.760000228881836,18.309999465942383,26.520000457763672,26.520000457763672,705545700
2021-05-28,31.809999465942383,36.720001220703125,24.170000076293945,26.1200008392334,26.1200008392334,660623600
2021-06-01,31.889999389648438,33.529998779296875,28.530000686645508,32.040000915527344,32.040000915527344,508694600
2021-06-02,37.52000045776367,72.62000274658203,35.59000015258789,62.54999923706055,62.54999923706055,766462500
2021-06-03,58.099998474121094,68.80000305175781,37.65999984741211,51.34000015258789,51.34000015258789,598142200
2021-06-04,48.790000915527344,57.47999954223633,46.040000915527344,47.90999984741211,47.90999984741211,337710100
2021-06-07,52.380001068115234,59.68000030517578,51.5,55.0,55.0,349094900
2021-06-08,57.15999984741211,60.619998931884766,52.77000045776367,55.04999923706055,55.04999923706055,214490300
2021-06-09,52.20000076293945,53.38999938964844,48.119998931884766,49.34000015258789,49.34000015258789,150361300
2021-06-10,47.93000030517578,51.5,39.709999084472656,42.810001373291016,42.810001373291016,224860600
2021-06-11,44.68000030517578,49.599998474121094,42.0099983215332,49.400001525878906,49.400001525878906,218006600
2021-06-14,51.83000183105469,60.54999923706055,51.52000045776367,57.0,57.0,301467300
2021-06-15,58.38999938964844,64.70999908447266,56.72999954223633,59.040000915527344,59.040000915527344,285582100
2021-06-16,56.13999938964844,57.34000015258789,51.86000061035156,55.18000030517578,55.18000030517578,166450700
2021-06-17,54.0,63.83000183105469,52.97999954223633,60.72999954223633,60.72999954223633,303576000
2021-06-18,61.2599983215332,64.95999908447266,56.849998474121094,59.2599983215332,59.2599983215332,242896900
2021-06-21,61.34000015258789,63.0099983215332,53.43000030517578,55.689998626708984,55.689998626708984,185419300
2021-06-22,54.099998474121094,54.3390007019043,51.06999969482422,51.77730178833008,51.77730178833008,29707268
